Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Guatemala,GTM,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,1617734980.41241,2090245667.26286,1869896581.87445,1581587972.74222,2970411446.57946,4080267619.27836,4561096903.77708,5092137857.6824,6127279280.1105,7190545459.47286,7820799136.03873,8785390319.91179,4213264713.11226,4693458814.61265,4540309679.46313,4492423568.6564,4504982014.86625,4342192064.24781,3966734390.25864,3983642297.06436,3570401107.14426,2954773847.08719,2217601438.56202,1841037300.71667
Guatemala,GTM,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,6209535232.32865,5966745289.89697,5879552626.2783,5869313933.1371,5546120381.19579,5373643560.79634,5363002340.79781,5287516124.25896,5370429820.36419,5490709522.50859,6040642659.03575,7294164625.24594,7964831887.68164,8788783339.84315,9747503084.67343,11053491926.144,12479853634.8538,13511699916.8405,14361542528.9013,13896639447.698,13524076087.2804,12938998900.3097,8008546117.45018,7708202274.6533
Guatemala,GTM,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,52677429102.5578,51956967933.6221,51084162005.8214,51548319024.5895,49891169299.5101,48434389582.2415,48081473409.2026,46262819054.7077,45931607490.8545,45162606719.3068,46560407011.9386,48424953466.602,51217403496.0536,55367707026.17,58892347357.551,65240325423.5716,71907740180.1801,74565555859.0439,77519653263.5773,77341583741.7825,75321041628.765,72950191765.2293,68022888792.1195,62144081460.8158
Guatemala,GTM,Net foreign assets (constant 2018 US$),NW.NFA.TO,-5177037196.61003,-5284143368.26639,-6554106938.66649,-8847043777.48155,-10958188742.4979,-9091314550.75081,-9374509380.04743,-8422055944.20717,-4666450007.08068,-5758697150.15923,-5163143373.71036,-5998876679.3472,-7255774373.339,-4669493226.16748,-4880296624.74745,-5583124610.29615,-7253058694.93185,-9591483574.29098,-12185554804.3229,-14345012312.4185,-15025154736.5321,-14904119202.4929,-14218557450.223,-12905210000
Guatemala,GTM,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-503.270622778585,-501.487373496636,-607.516408762191,-800.911785392694,-968.801447792856,-784.426404543701,-789.660788619481,-693.314959007031,-375.861817900403,-454.080437586498,-398.750922029744,-454.001881383966,-538.381332704337,-339.864008066749,-348.587885217804,-391.53205889415,-499.469834582125,-648.864917362751,-809.995359893294,-937.195619926996,-965.166720092271,-941.648415055699,-883.830919929037,-789.45674881247
Guatemala,GTM,Produced capital (constant 2018 US$),NW.PCA.TO,82090630862.5553,84411382243.1976,88282001726.0458,93391058703.2561,98631622084.4473,102342759626.074,105704904965.579,109629329622.674,113093638011.679,116265726796.818,119601013907.354,124201526137.974,129064485187.775,133089706456.407,135708392548.261,138137722783.587,141090662090.629,144220539422.548,147300775874.171,150668332709.676,154479526425.787,158364225402.282,162452699228.182,167349988482.665
Guatemala,GTM,Produced capital per capita (constant 2018 US$),NW.PCA.PC,7980.20206336122,8010.99429447344,8183.07744271519,8454.57549968528,8719.91352941314,8830.4460830619,8904.04129241422,9024.83368394057,9109.19013630072,9167.69726269622,9236.81779089887,9399.71423842242,9576.63592676145,9686.79016712618,9693.32505832144,9687.28996531178,9715.97399380362,9756.53533362181,9791.34285493785,9843.53992885528,9923.25872553356,10005.517255031,10098.1213534815,10237.3830275779
Guatemala,GTM,Total wealth (constant 2018 US$),NW.TOW.TO,342988220857.088,352568442281.781,363589222139.132,378080441003.343,391432866595.882,405795485747.354,379731949077.05,386295536060.668,393874342652.566,421250209718.412,451735696445.643,472344456366.058,470915671955.289,491837649202.016,499893211195.523,516490277832.36,532498677665.97,546969915024.504,563344409857.094,581480297357.865,596290286500.778,606307266002.219,615931087073.743,627325093314.354
Guatemala,GTM,Total wealth per capita (constant 2018 US$),NW.TOW.PC,33342.6029137856,33460.224254986,33701.9857267611,34227.1484851004,34606.150412532,35013.2747126842,31986.6798587255,31800.3674545424,31724.8285589873,33216.1033259149,34887.666762971,35747.5713061021,34942.1294011345,35797.8707066508,35706.173358756,36220.3095925149,36669.6365817182,37002.5748324885,37446.4983608457,37989.5657033257,38303.7346461079,38306.7438143039,38286.5098099486,38375.6659997341
Guinea,GIN,Human capital (constant 2018 US$),NW.HCA.TO,3104155403.88375,3239690880.49567,3093357076.67916,3264685597.68729,3309671835.71542,3321494302.86888,3434759957.66568,3456958509.92933,3797094746.30593,3813767366.32898,3845773129.79219,3856880128.14743,4349406286.06451,4253463152.76058,4865380862.87311,4833752156.88938,5235333271.66683,5138754847.15692,6231409786.24231,6401954712.43261,6685821412.78816,7448390543.02555,8248159460.40965,8290114550.71688
Guinea,GIN,Human capital per capita (constant 2018 US$),NW.HCA.PC,427.003511719483,434.054863941052,403.723152889936,415.313134622029,410.897260870449,403.058260963395,408.070203633026,402.623889559923,433.800343067979,427.277299640936,422.167949304385,414.38745175464,456.958631935926,436.754697375257,488.272968973371,474.261056411249,502.408506454922,482.420283230258,572.066325056832,574.116035969997,584.829421605936,634.529793438971,683.499714433046,667.78654701103
Guinea,GIN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,120.47760612073,122.533831692507,114.038226562668,117.383493706447,116.215886847729,114.103411022296,115.589902040717,114.126219820894,123.071226151104,109.70869738948,115.70638286366,146.571994806417,145.638995650964,150.343135788651,175.650270040413,176.034689435496,182.024090484198,167.160519482796,198.578280525111,199.203113908447,202.786597389822,219.71071116739,236.252453854678,230.41790561456
Guinea,GIN,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,16.9625854163817,17.175988017038,15.9086847348917,16.2939005156141,16.0401641826165,15.6294906214173,15.7562002947489,15.4668701181061,16.5566705845435,14.6344316361469,15.2898347388421,19.3359435051733,19.1630022203939,19.7445812499127,22.995753283726,23.0003944699995,23.8150532957166,21.8839975698249,26.0357616654855,26.2157193236168,26.8387006310877,29.4287601701904,32.1143892376457,31.7793765445458
Guinea,GIN,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,374.303617608232,380.691963915208,354.297550577653,364.690731801121,361.063174072891,354.500067707902,359.118344777408,354.570930801079,382.361557928669,376.989354659397,372.892647352641,366.092159570781,403.823964932367,386.054160271512,431.749286587336,419.455686598163,444.281149637713,426.574789954697,505.756212159293,507.347591459945,516.474314821047,559.578100671449,601.70803100378,586.848102668312
Guinea,GIN,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,52.6998941112506,53.3629000258433,49.4256023122824,50.6224028209076,49.8340867975578,48.558193255499,48.9518588556112,48.052958758844,51.4387851393099,50.2879449815458,49.275301951744,48.2952921838596,53.1346670035508,50.7005371037453,56.523682386042,54.8053698130863,58.1273568172097,55.8454932755609,66.3101128975388,66.7684445100522,68.3551067848892,74.9516927675225,81.7916834292666,80.9384443427185
Guinea,GIN,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,253.826011487502,258.1581322227,240.259324014983,247.307238094674,244.847287225158,240.396656685603,243.528442736694,240.444710980183,259.290331777566,267.280657269914,257.186264488981,219.520164764362,258.184969281406,235.711024482861,256.099016546921,243.420997162668,262.257059153515,259.414270471898,307.177931634182,308.144477551498,313.687717431223,339.867389504058,365.455577149099,356.430197053752
Guinea,GIN,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,35.7373086948701,36.1869120088039,33.5169175773918,34.3285023052953,33.7939226149446,32.9287026340802,33.1956585608646,32.5860886407372,34.8821145547658,35.6535133453942,33.9854672129004,28.9593486786863,33.9716647831631,30.955955853839,33.5279291023146,31.8049753430806,34.3123035214955,33.9614957057413,40.2743512320503,40.5527251864392,41.5164061538083,45.5229325973305,49.6772941916283,49.1590677981733
Guinea,GIN,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,875827017.395414,914565807.377561,873769444.790155,922725937.041258,936089101.075538,940295402.313767,972929568.258781,979896168.722459,1077253888.12464,979231637.763272,1054036666.91352,1364207848.76112,1386215554.12317,1464160528.07342,1750261670.65932,1794176536.83192,1896776756.19196,1780598701.1858,2163075479.88674,2221309341.52147,2318274226.58102,2579061220.10645,2850985700.73703,2860481153.19313
Guinea,GIN,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,123311635.007564,128197830.193784,121893535.590095,128082783.58903,129199400.168781,128798412.248632,132621214.133125,132799691.382448,144922077.396874,130623175.735317,139283988.030096,179967843.978637,182396559.540069,192288369.92,229140470.727335,234424068.507662,248164072.231469,233108976.749705,283602605.027417,292330883.216106,306822387.42025,345447764.96093,387541644.58647,394519286.265733
Guinea,GIN,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,2721046936.15525,2841401827.81498,2714654404.84227,2866753975.41835,2908271073.9214,2921339342.96254,3022728196.57737,3044372250.10695,3346846276.17453,3364910093.42563,3396895775.36332,3407375318.29307,3843661917.70859,3759701167.61892,4302152381.97162,4275166182.00932,4629618835.64644,4543887033.26634,5509106325.37087,5657421323.37524,5904379816.77391,6568574519.62386,7261135130.75132,7285318964.22107
Guinea,GIN,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,383108467.7285,398289052.680689,378702671.836881,397931622.268937,401400761.794021,400154959.906389,412031761.088247,412586259.822383,450248470.131397,448857272.903418,448877354.42887,449504809.85436,505744368.355852,493761985.141658,563228480.901561,558585974.880063,605714436.020386,594867813.890579,722303460.871439,744533389.057369,781441596.014251,879816023.401689,987024329.658328,1004795586.49581
Guinea,GIN,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,1845219918.75983,1926836020.43741,1840884960.0521,1944028038.37709,1972181972.84583,1981043940.64875,2049798628.31861,2064476081.38447,2269592388.04989,2385678455.66234,2342859108.4498,2043167469.53194,2457446363.58545,2295540639.54549,2551890711.31228,2480989645.17741,2732842079.45448,2763288332.08051,3346030845.48413,3436111981.85377,3586105590.19287,3989513299.5174,4410149430.01427,4424837811.02794
Guinea,GIN,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,259796832.720945,270091222.486894,256809136.246794,269848838.679921,272201361.625267,271356547.657744,279410546.955141,279786568.439929,305326392.734519,318234097.168059,309593366.39876,269536965.875722,323347808.815841,301473615.22172,334088010.174212,324161906.372338,357550363.788941,361758837.140932,438700855.843989,452202505.841304,474619208.594079,534368258.44074,599482685.071948,610276300.230083
Guinea,GIN,Natural capital (constant 2018 US$),NW.NCA.TO,32119629743.2959,31558642520.5812,31733543741.2244,32330306063.7178,33240205081.1565,34306388964.735,35571859910.6506,37363321807.3782,40885812736.4566,42832426587.8492,46401433727.8398,48336862472.3529,49716455164.0551,49768402671.1302,50775943958.1311,46612399383.0168,49220608101.6442,50360221083.2198,51575160273.7779,52863439779.4709,54215315710.4489,56504440459.6421,60712088612.307,61122403741.7621
Guinea,GIN,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4418.33378520844,4228.23744324006,4141.63836052563,4112.8618217093,4126.78655062694,4163.02790708287,4226.15154952775,4351.61888977177,4671.01317630883,4798.75194567546,5093.69571749126,5193.36577757575,5223.32517181942,5110.32607238457,5095.69992722453,4573.35110608538,4723.45329703851,4727.75854095213,4734.7893035661,4740.70027939892,4742.38089406318,4813.62392669028,5031.02485206859,4923.54100658305
Guinea,GIN,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1266.0072306577,1244.50382138251,1273.75834428929,1338.86575010566,1433.10914899711,1560.36152145597,1689.72746085613,1832.61990390458,1930.1561536857,1898.29111257876,1916.64522436224,1821.73229966625,1707.07435821416,1593.09246852162,1552.20026259136,1415.29166556759,1391.39395023703,1347.17149485497,1313.58108062021,1290.42176849889,1250.56177374111,1203.49371703207,1115.38942546864,1029.70507559618
Guinea,GIN,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1038.12038899969,1024.34690914466,1038.65385877102,1101.68738017855,1195.64511032911,1316.77601514543,1432.55930992334,1569.46860089106,1638.61514803704,1564.37837841782,1532.09004916931,1412.62335661257,1290.79223244496,1162.86664571538,1126.79909213662,994.903590965006,954.254534910659,874.204165656636,821.953756371779,782.116828249289,741.95980860811,703.933108773428,645.153100151648,599.360443299105
